,total_cases,city,year,month,week,day,vegetation_ne,vegetation_nw,vegetation_se,vegetation_sw,satellite_precipiatation,current_precipitation,forecast_precipitation,current_temperature,forecast_mean_temperature,forecast_avg_temperature,current_max_temperature,current_min_temperature,forecast_max_temperature,forecast_min_temperature,current_diurnal_temperature_range,forecast_diurnal_temperature_range,current_specific_humidity,forecast_dew_point_temperature,forecast_relative_humidity,cases_zscore,current_temperature_outlier,current_precipitation_outlier,current_specific_humidity_outlier,date,season,log_cases,temp_precip_interaction,is_outbreak,cases_lag,cases_3mo_avg,quarter,temp_category,rain_category,humidity_category
295,23,0,1996,1,1,1,0.014,0.01086667,0.09192857,0.1204429,6.35,46.5,57.0,25.18571429,297.4128571,297.4571429,28.3,21.7,299.5,295.9,4.842857143,1.657142857,15.88857143,294.54,84.13571429,-0.03843730860793326,0,0,0,1996-01-01,rainy_season,3.1780538303479458,1171.135714485,0,17.0,19.0,1,Cool,High,Low
296,14,0,1996,1,2,8,0.1514333,0.1262333,0.1842429,0.1828,15.0,24.6,9.32,26.25714286,298.5285714,298.6285714,31.1,21.7,300.6,296.7,7.642857143,2.457142857,16.01571429,294.6614286,79.32142857,-0.24494919544612836,0,0,0,1996-01-08,rainy_season,2.70805020110221,645.925714356,0,23.0,18.0,1,Cool,Medium,Low
297,20,0,1996,1,3,15,0.0149,0.07636667,0.1466571,0.1969857,55.68,40.6,50.3,25.97142857,297.7528571,297.8642857,31.1,21.7,299.6,295.9,6.885714286,2.071428571,15.91714286,294.5514286,82.51571429,-0.10727460422066497,0,0,0,1996-01-15,rainy_season,3.044522437723423,1054.439999942,0,14.0,19.0,1,Cool,High,Low
298,13,0,1996,1,4,22,0.0958,0.1381,0.2194571,0.2229,60.67,47.7,44.85,25.58571429,297.4228571,297.4857143,28.9,22.2,299.7,296.1,5.857142857,1.942857143,15.20857143,293.8028571,80.47714286,-0.26789496065037227,0,0,0,1996-01-22,rainy_season,2.6390573296152584,1220.438571633,0,20.0,15.666666666666666,1,Cool,High,Low
299,23,0,1996,1,5,29,0.0627,0.1475333,0.2058429,0.2097286,0.0,32.0,28.6,24.78571429,296.6285714,296.7571429,28.3,20.0,298.2,295.0,6.028571429,1.942857143,13.65,292.04,75.69285714,-0.03843730860793326,0,0,0,1996-01-29,rainy_season,3.1780538303479458,793.14285728,0,13.0,18.666666666666668,1,Cool,Medium,Low
300,20,0,1996,2,6,5,0.02765,0.04075,0.1646,0.1686857,0.0,10.8,11.9,25.15714286,297.3071429,297.4357143,29.4,21.1,299.4,295.7,6.814285714,2.157142857,14.05857143,292.5814286,74.96142857,-0.10727460422066497,0,0,0,1996-02-05,rainy_season,3.044522437723423,271.69714288800003,0,23.0,18.666666666666668,1,Cool,Low,Low
301,16,0,1996,2,7,12,0.06895,0.13685,0.2188143,0.2143,29.3,25.5,15.45,25.31428571,297.6257143,297.6857143,31.1,21.1,299.9,295.0,7.442857143,2.228571429,15.23857143,293.85,79.66428571,-0.19905766503764058,0,0,0,1996-02-12,rainy_season,2.833213344056216,645.514285605,0,20.0,19.666666666666668,1,Cool,Medium,Low
302,16,0,1996,2,8,19,0.1422935374167987,0.0583,0.1627857,0.1252143,7.2,22.1,16.7,25.97142857,297.8828571,298.0928571,31.7,21.1,300.0,296.1,7.714285714,2.728571429,15.12571429,293.6985714,77.78285714,-0.19905766503764058,0,0,0,1996-02-19,rainy_season,2.833213344056216,573.968571397,0,16.0,17.333333333333332,1,Cool,Medium,Low
303,23,0,1996,2,9,26,0.076,0.108975,0.2699333,0.2227714,177.58,4.6,15.67,25.55714286,297.5985714,297.7071429,29.4,21.1,299.6,296.0,7.214285714,2.3,15.12857143,293.7314286,79.19857143,-0.03843730860793326,0,0,0,1996-02-26,rainy_season,3.1780538303479458,117.56285715599999,0,16.0,18.333333333333332,1,Cool,Low,Low
304,14,0,1996,3,10,4,0.1422935374167987,0.11005,0.1926667,0.1776429,9.96,3.3,3.2,25.57142857,297.2928571,297.4785714,30.6,20.6,299.6,295.5,7.914285714,2.528571429,13.69571429,292.1285714,73.06,-0.24494919544612836,0,0,0,1996-03-04,rainy_season,2.70805020110221,84.38571428099999,0,23.0,17.666666666666668,1,Cool,Low,Low
305,15,0,1996,3,11,11,0.03786667,0.0368,0.1764286,0.1658571,0.0,12.7,8.6,26.24285714,297.9885714,298.1785714,31.1,21.7,299.9,296.6,7.2,2.214285714,14.94285714,293.5614286,76.48285714,-0.2220034302418845,0,0,0,1996-03-11,rainy_season,2.772588722239781,333.284285678,0,14.0,17.333333333333332,1,Cool,Low,Low
306,4,0,1996,3,12,18,0.07713333,0.1118,0.1855286,0.2112714,0.0,14.2,28.0,26.2,297.4285714,297.6,32.2,22.2,300.6,295.2,7.7,2.542857143,15.23571429,293.8342857,80.64714286,-0.4744068474885674,0,0,0,1996-03-18,rainy_season,1.6094379124341003,372.03999999999996,0,15.0,11.0,1,Cool,Medium,Low
307,5,0,1996,3,13,25,0.1422935374167987,-0.0457,0.1378857,0.1538429,0.0,0.5,2.8,26.4,298.1885714,298.3642857,32.2,20.6,300.4,296.7,9.028571429,2.928571429,14.52857143,293.0842857,73.42571429,-0.45146108228432347,0,0,0,1996-03-25,rainy_season,1.791759469228055,13.2,0,4.0,8.0,1,Cool,Low,Low
308,5,0,1996,4,14,1,0.0448,0.024225,0.0851,0.1079429,0.0,21.6,28.8,25.92857143,297.21,297.4071429,31.1,21.7,300.3,295.4,6.9,2.557142857,14.72714286,293.3214286,79.02,-0.45146108228432347,0,0,0,1996-04-01,dry_season,1.791759469228055,560.057142888,0,5.0,4.666666666666667,2,Cool,Medium,Low
309,11,0,1996,4,15,8,0.0497,0.1488,0.1627286,0.1776429,49.18,80.5,27.9,26.22857143,298.1357143,298.2071429,32.2,21.7,300.8,296.3,7.685714286,2.528571429,15.75142857,294.3657143,79.77571429,-0.3137864910588601,0,0,0,1996-04-08,dry_season,2.4849066497880004,2111.400000115,0,5.0,7.0,2,Cool,High,Low
310,11,0,1996,4,16,15,0.08893333,0.12235,0.2162143,0.2278286,46.16,8.9,24.22,26.12857143,297.8528571,298.0928571,32.2,21.1,300.7,295.7,6.728571429,2.3,15.18571429,293.8,78.31142857,-0.3137864910588601,0,0,0,1996-04-15,dry_season,2.4849066497880004,232.54428572700002,0,11.0,9.0,2,Cool,Low,Low
311,7,0,1996,4,17,22,0.1422935374167987,0.1078,0.1786857,0.1805143,0.0,8.2,10.9,26.12857143,298.2285714,298.4642857,30.0,22.2,300.4,297.0,6.4,2.385714286,14.70571429,293.2828571,74.17142857,-0.4055695518758357,0,0,0,1996-04-22,dry_season,2.0794415416798357,214.25428572599998,0,11.0,9.666666666666666,2,Cool,Low,Low
312,4,0,1996,4,18,29,0.3144667,0.1974,0.2231,0.2046286,5.63,25.6,21.5,26.01428571,298.0071429,298.0928571,30.0,22.2,299.8,296.6,6.628571429,1.842857143,14.93857143,293.5385714,76.39428571,-0.4744068474885674,0,0,0,1996-04-29,dry_season,1.6094379124341003,665.965714176,0,7.0,7.333333333333333,2,Cool,Medium,Low
313,6,0,1996,5,19,6,-0.0464,-0.0384,0.0964,0.09445714,0.0,10.6,11.1,25.44285714,297.71,297.8,29.4,21.7,299.4,296.3,6.328571429,2.171428571,14.36142857,292.9157143,74.79285714,-0.42851531708007956,0,0,0,1996-05-06,dry_season,1.9459101490553132,269.694285684,0,4.0,5.666666666666667,2,Cool,Low,Low
314,5,0,1996,5,20,13,0.1422935374167987,0.07175,0.1463,0.1586429,21.7,44.8,68.2,25.84285714,297.5957143,297.6285714,29.4,22.2,300.1,296.2,5.542857143,1.714285714,15.79714286,294.4514286,82.84,-0.45146108228432347,0,0,0,1996-05-13,dry_season,1.791759469228055,1157.759999872,0,6.0,5.0,2,Cool,High,Low
315,2,0,1996,5,21,20,0.0339,0.0557,0.2153167,0.21815,44.07,0.8,17.9,26.72857143,298.6585714,298.9214286,30.6,22.8,300.7,297.4,6.342857143,2.442857143,16.85714286,295.4671429,82.78,-0.5202983778970552,0,0,0,1996-05-20,dry_season,1.0986122886681098,21.382857144,0,5.0,4.333333333333333,2,Cool,Low,Medium
316,4,0,1996,5,22,27,0.09985,0.1066,0.1409857,0.1087857,68.06,9.4,21.71,28.11428571,299.4414286,299.5928571,33.3,23.3,301.8,297.5,6.914285714,2.814285714,17.66,296.2371429,82.75142857,-0.4744068474885674,0,0,0,1996-05-27,dry_season,1.6094379124341003,264.274285674,0,2.0,3.6666666666666665,2,Hot,Low,Medium
317,2,0,1996,6,23,3,0.0529,0.080075,0.1793143,0.1579,137.06,2.3,24.38,27.81428571,299.2542857,299.1928571,32.2,23.9,301.4,297.9,7.028571429,2.071428571,17.39428571,296.0057143,82.36857143,-0.5202983778970552,0,0,0,1996-06-03,dry_season,1.0986122886681098,63.972857133,0,4.0,2.6666666666666665,2,Moderate,Low,Medium
318,4,0,1996,6,24,10,0.0986,0.0893,0.12375,0.13545,27.82,40.9,43.3,26.94285714,298.7428571,298.8285714,31.1,23.3,300.6,297.5,5.985714286,2.028571429,16.8,295.4385714,82.23571429,-0.4744068474885674,0,0,0,1996-06-10,dry_season,1.6094379124341003,1101.962857026,0,2.0,3.3333333333333335,2,Moderate,High,Medium
319,6,0,1996,6,25,17,0.07125,0.0646,0.1461,0.1561714,47.93,84.6,73.7,26.44285714,298.49,298.5642857,30.6,22.8,300.8,297.1,5.8,1.928571429,16.81,295.4357143,83.32285714,-0.42851531708007956,0,0,0,1996-06-17,dry_season,1.9459101490553132,2237.065714044,0,4.0,4.0,2,Cool,High,Medium
320,6,0,1996,6,26,24,0.16555,0.1205,0.1861857,0.1705857,15.99,19.3,22.5,27.68571429,299.6414286,299.7071429,32.8,23.3,301.8,297.6,5.928571429,2.242857143,17.46857143,296.0442857,80.90714286,-0.42851531708007956,0,0,0,1996-06-24,dry_season,1.9459101490553132,534.334285797,0,6.0,5.333333333333333,2,Moderate,Medium,Medium
321,4,0,1996,7,27,1,0.1422935374167987,0.07375,0.2217833,0.1834333,6.01,5.9,23.9,27.94285714,299.5814286,299.6857143,32.2,24.4,301.5,297.5,6.371428571,1.971428571,17.21142857,295.8342857,80.06142857,-0.4744068474885674,0,0,0,1996-07-01,dry_season,1.6094379124341003,164.86285712600002,0,6.0,5.333333333333333,3,Hot,Low,Medium
322,6,0,1996,7,28,8,0.05763333,0.07825,0.1641167,0.1680333,24.35,43.5,35.23,28.01428571,299.7342857,299.8357143,32.8,23.3,302.0,297.9,6.371428571,2.242857143,17.76428571,296.3414286,81.83571429,-0.42851531708007956,0,0,0,1996-07-08,dry_season,1.9459101490553132,1218.621428385,0,4.0,5.333333333333333,3,Hot,High,High
323,11,0,1996,7,29,15,0.1121,0.095425,0.1674286,0.1645429,97.22,53.6,123.2,27.27142857,299.0185714,299.0642857,31.1,23.9,301.4,297.1,5.628571429,2.242857143,17.53857143,296.1242857,84.32285714,-0.3137864910588601,0,0,0,1996-07-15,dry_season,2.4849066497880004,1461.748571352,0,6.0,7.0,3,Moderate,High,Medium
324,16,0,1996,7,30,22,0.0038,-0.0106,0.14715,0.1767833,14.89,9.9,15.8,27.51428571,299.7142857,299.9642857,31.1,23.9,302.0,298.0,5.471428571,2.328571429,17.14571429,295.7942857,79.19857143,-0.19905766503764058,0,0,0,1996-07-22,dry_season,2.833213344056216,272.391428529,0,11.0,11.0,3,Moderate,Low,Medium
325,9,0,1996,7,31,29,0.09683333,0.115,0.1986143,0.2044429,41.78,79.3,39.1,27.17142857,299.3942857,299.4571429,30.0,23.9,301.4,297.5,5.157142857,2.2,17.39,296.03,81.91,-0.3596780214673479,0,0,0,1996-07-29,dry_season,2.302585092994046,2154.694285601,0,16.0,12.0,3,Moderate,High,Medium
326,12,0,1996,8,32,5,0.1422935374167987,0.05435,0.1329714,0.1440857,34.04,31.9,67.71,27.67142857,299.1371429,299.1214286,30.6,24.4,300.7,297.7,5.342857143,1.7,17.81,296.4085714,85.01,-0.2908407258546162,0,0,0,1996-08-05,dry_season,2.5649493574615367,882.7185713829999,0,9.0,12.333333333333334,3,Moderate,Medium,High
327,13,0,1996,8,33,12,0.0795,0.0291,0.14252,0.2317,19.92,14.3,29.2,28.01428571,299.6514286,299.7928571,31.7,22.8,301.8,298.1,6.128571429,2.614285714,17.48,296.0785714,80.93571429,-0.26789496065037227,0,0,0,1996-08-12,dry_season,2.6390573296152584,400.60428565300003,0,12.0,11.333333333333334,3,Hot,Medium,Medium
328,27,0,1996,8,34,19,0.1422935374167987,0.09555,0.3094667,0.2312,110.91,80.6,68.7,26.78571429,298.9842857,299.0428571,31.1,22.8,300.7,297.6,6.628571429,1.971428571,17.52285714,296.1285714,84.34428571,0.05334575220904234,0,0,0,1996-08-19,dry_season,3.332204510175204,2158.928571774,0,13.0,17.333333333333332,3,Cool,High,Medium
329,21,0,1996,8,35,26,0.01203333,0.07396667,0.2981857,0.3126,15.74,22.6,33.7,27.75714286,299.9457143,300.0357143,33.3,23.9,302.4,298.0,6.214285714,2.557142857,17.42285714,295.9857143,79.27285714,-0.08432883901642106,0,0,0,1996-08-26,dry_season,3.091042453358316,627.311428636,0,27.0,20.333333333333332,3,Moderate,Medium,Medium
330,19,0,1996,9,36,2,0.0364,0.03065,0.1729,0.1757857,10.59,35.1,21.95,28.48571429,300.3728571,300.7428571,33.3,23.3,303.3,298.6,5.871428571,3.457142857,18.48571429,296.9114286,81.54,-0.13022036942490886,0,0,0,1996-09-02,dry_season,2.995732273553991,999.848571579,0,21.0,22.333333333333332,3,Hot,Medium,High
331,17,0,1996,9,37,9,0.1043,0.1068,0.1678667,0.1728,63.31,51.1,89.24,27.94285714,299.8028571,299.8857143,32.8,23.3,301.5,297.8,6.514285714,1.8,17.97,296.4528571,81.98571429,-0.17611189983339667,0,0,0,1996-09-09,dry_season,2.8903717578961645,1427.879999854,0,19.0,19.0,3,Hot,High,High
332,24,0,1996,9,38,16,0.1422935374167987,0.02845,0.1504286,0.1078167,243.55,305.9,151.7,27.04285714,299.4828571,299.4428571,31.7,22.8,301.3,297.6,5.828571429,1.828571429,18.40714286,296.88,85.69,-0.015491543403689363,0,1,0,1996-09-16,dry_season,3.2188758248682006,8272.409999126,0,17.0,20.0,3,Moderate,High,High
333,27,0,1996,9,39,23,0.04044,0.00445,0.1859,0.1818857,59.12,7.3,19.32,27.87142857,300.32,300.4428571,32.8,23.9,302.3,299.1,6.357142857,1.885714286,18.59571429,297.0928571,82.63857143,0.05334575220904234,0,0,0,1996-09-23,dry_season,3.332204510175204,203.461428561,0,24.0,22.666666666666668,3,Moderate,Low,High
334,30,0,1996,9,40,30,-0.0385,0.06813333,0.1651286,0.1952143,27.58,20.9,27.2,27.41428571,300.0185714,300.2071429,31.1,23.9,302.4,298.6,5.885714286,2.1,17.52142857,296.09,79.17714286,0.12218304782177404,0,0,0,1996-09-30,dry_season,3.4339872044851463,572.958571339,1,27.0,27.0,3,Moderate,Medium,Medium
335,29,0,1996,10,41,7,-0.0066,-0.0355,0.2071833,0.2196167,28.18,17.6,23.54,27.28571429,299.9628571,300.1142857,31.7,23.3,302.3,298.1,6.242857143,2.542857143,17.94142857,296.46,81.26,0.09923728261753015,0,0,0,1996-10-07,dry_season,3.4011973816621555,480.22857150400006,1,30.0,28.666666666666668,4,Moderate,Medium,High
336,25,0,1996,10,42,14,0.1422935374167987,0.0609,0.2202286,0.2358,4.62,8.9,23.7,27.57142857,299.8042857,299.8428571,31.7,23.3,301.8,298.2,6.642857143,2.171428571,17.48571429,296.0485714,79.95714286,0.007454221800554539,0,0,0,1996-10-14,dry_season,3.258096538021482,245.385714273,0,29.0,28.0,4,Moderate,Low,Medium
337,35,0,1996,10,43,21,-0.0969,-0.0902,0.1490143,0.1663143,17.37,6.6,7.1,29.04285714,300.3442857,300.4642857,33.9,24.4,302.1,298.7,7.385714286,2.642857143,18.23,296.7171429,80.73428571,0.23691187384299356,0,0,0,1996-10-21,dry_season,3.58351893845611,191.68285712399998,1,25.0,29.666666666666668,4,Hot,Low,High
338,33,0,1996,10,44,28,0.00525,0.0158,0.1809429,0.1463571,16.06,28.9,65.2,27.04285714,299.2514286,299.3428571,31.1,21.7,302.3,297.7,6.1,2.085714286,17.14428571,295.72,81.13,0.19102034343450575,0,0,0,1996-10-28,dry_season,3.5263605246161616,781.5385713459999,1,35.0,31.0,4,Moderate,Medium,Medium
339,30,0,1996,11,45,4,-0.05675,-0.00865,0.1236143,0.1353,51.59,35.6,59.22,26.84285714,299.1685714,299.2357143,31.1,22.2,301.5,297.5,6.285714286,2.042857143,17.70142857,296.26,84.11142857,0.12218304782177404,0,0,0,1996-11-04,dry_season,3.4339872044851463,955.605714184,1,33.0,32.666666666666664,4,Moderate,Medium,Medium
340,29,0,1996,11,46,11,-0.03006667,0.0881,0.07505714,0.098,34.32,25.0,219.9,26.15714286,298.2457143,298.2142857,30.0,22.2,299.7,296.8,6.028571429,1.8,16.67714286,295.2657143,83.64,0.09923728261753015,0,0,0,1996-11-11,dry_season,3.4011973816621555,653.9285715,1,30.0,30.666666666666668,4,Cool,Medium,Medium
341,31,0,1996,11,47,18,0.1422935374167987,0.039525,0.06076667,0.0578,42.76,88.3,113.55,25.87142857,298.4771429,298.5571429,29.4,22.2,300.5,296.8,5.6,1.6,16.84285714,295.4385714,83.39714286,0.14512881302601793,0,0,0,1996-11-18,dry_season,3.4657359027997265,2284.447142731,1,29.0,30.0,4,Cool,High,Medium
342,29,0,1996,11,48,25,0.1422935374167987,0.1038667,0.1649714,0.1447714,65.18,39.5,49.0,25.61428571,298.1971429,298.4214286,28.3,22.8,300.5,296.6,4.585714286,2.042857143,17.12857143,295.6671429,86.07142857,0.09923728261753015,0,0,0,1996-11-25,dry_season,3.4011973816621555,1011.764285545,1,31.0,29.666666666666668,4,Cool,High,Medium
343,22,0,1996,12,49,2,-0.1171,-0.01016667,0.2602714,0.2308429,0.0,19.6,20.57,25.01428571,297.6428571,297.6785714,28.3,21.7,299.7,295.6,5.057142857,1.9,14.45857143,292.9414286,75.29285714,-0.06138307381217716,0,0,0,1996-12-02,rainy_season,3.1354942159291497,490.279999916,0,29.0,27.333333333333332,4,Cool,Medium,Low
344,27,0,1996,12,50,9,0.1422935374167987,0.0495,0.1559143,0.176,0.0,3.1,3.8,24.8,297.8271429,297.9785714,30.0,20.6,300.6,295.2,6.571428571,2.757142857,14.24571429,292.6628571,73.25285714,0.05334575220904234,0,0,0,1996-12-09,rainy_season,3.332204510175204,76.88000000000001,0,22.0,26.0,4,Cool,Low,Low
345,24,0,1996,12,51,16,0.1422935374167987,0.1639,0.1702286,0.1818571,0.0,25.4,40.7,24.95714286,296.6357143,296.7714286,28.9,21.1,299.1,295.6,4.7,1.828571429,14.33285714,292.7871429,79.37285714,-0.015491543403689363,0,0,0,1996-12-16,rainy_season,3.2188758248682006,633.911428644,0,27.0,24.333333333333332,4,Cool,Medium,Low
346,26,0,1996,12,52,23,0.0214,0.0214,0.156975,0.1470375,0.0,4.0,3.93,24.51428571,297.0314286,297.1142857,27.8,19.4,299.0,294.5,5.785714286,2.485714286,13.15285714,291.4242857,71.06285714,0.03039998700479844,0,0,0,1996-12-23,rainy_season,3.295836866004329,98.05714284,0,24.0,25.666666666666668,4,Cool,Low,Low
347,29,0,1997,1,1,1,0.1526333,0.1094,0.2077429,0.1732857,0.0,0.5,3.24,26.62857143,299.6771429,299.8214286,31.7,21.7,301.5,297.7,7.714285714,2.357142857,16.37714286,295.0142857,75.67857143,0.09923728261753015,0,0,0,1997-01-01,rainy_season,3.4011973816621555,13.314285715,1,26.0,26.333333333333332,1,Cool,Low,Medium
348,22,0,1997,1,2,8,0.1422935374167987,0.1839,0.2683714,0.1435857,0.0,29.0,24.14,24.67142857,297.1885714,297.4285714,27.8,21.1,299.2,295.6,5.642857143,2.371428571,14.96714286,293.5585714,80.3,-0.06138307381217716,0,0,0,1997-01-08,rainy_season,3.1354942159291497,715.47142853,0,29.0,25.666666666666668,1,Cool,Medium,Low
349,33,0,1997,1,3,15,-0.1459,0.0338,0.2233714,0.2170857,0.0,0.6,7.79,24.38571429,297.5685714,297.6642857,28.9,19.4,299.4,296.1,6.657142857,2.242857143,14.27857143,292.7971429,74.94,0.19102034343450575,0,0,0,1997-01-15,rainy_season,3.5263605246161616,14.631428574,1,22.0,28.0,1,Cool,Low,Low
350,24,0,1997,1,4,22,0.0495,0.07316667,0.1704714,0.1861429,6.65,2.0,23.5,24.9,297.4857143,297.7428571,28.9,21.1,300.9,295.2,6.428571429,3.142857143,15.17428571,293.7871429,80.09285714,-0.015491543403689363,0,0,0,1997-01-22,rainy_season,3.2188758248682006,49.8,0,33.0,26.333333333333332,1,Cool,Low,Low
351,30,0,1997,1,5,29,0.0451,0.04505,0.1107571,0.1018,66.05,58.9,81.3,24.62857143,296.7414286,296.8428571,28.3,21.1,298.9,295.3,4.685714286,1.828571429,14.89857143,293.5328571,82.38857143,0.12218304782177404,0,0,0,1997-01-29,rainy_season,3.4339872044851463,1450.622857227,1,24.0,29.0,1,Cool,High,Low
352,20,0,1997,2,6,5,0.04245,0.03413333,0.1372714,0.1156857,53.52,49.5,14.3,23.7,297.27,297.4071429,27.8,19.4,299.1,295.8,6.1,2.071428571,14.05857143,292.5757143,75.07571429,-0.10727460422066497,0,0,0,1997-02-05,rainy_season,3.044522437723423,1173.1499999999999,0,30.0,24.666666666666668,1,Cool,High,Low
353,17,0,1997,2,7,12,0.0455,0.1281,0.1796714,0.1705857,24.98,25.4,50.58,24.57142857,297.12,297.2928571,27.8,21.1,298.8,295.7,5.7,1.7,15.01714286,293.6371429,80.94714286,-0.17611189983339667,0,0,0,1997-02-12,rainy_season,2.8903717578961645,624.1142856779999,0,20.0,22.333333333333332,1,Cool,Medium,Low
354,24,0,1997,2,8,19,0.0297,0.07732,0.1488286,0.1815429,0.0,22.9,15.14,24.68571429,297.5871429,297.7142857,28.3,21.1,299.2,296.2,6.271428571,2.057142857,14.61428571,293.2214286,76.71285714,-0.015491543403689363,0,0,0,1997-02-19,rainy_season,3.2188758248682006,565.302857241,0,17.0,20.333333333333332,1,Cool,Medium,Low
355,28,0,1997,2,9,26,0.1422935374167987,0.04896667,0.15534,0.1579,0.0,30.0,15.1,24.47142857,297.2642857,297.3571429,27.8,21.1,298.8,295.7,5.542857143,2.171428571,13.93142857,292.4728571,74.63142857,0.07629151741328624,0,0,0,1997-02-26,rainy_season,3.367295829986474,734.1428571,0,24.0,23.0,1,Cool,Medium,Low
356,18,0,1997,3,10,5,0.1422935374167987,0.1305525761047008,0.2277,0.2670143,0.0,15.5,9.5,24.57142857,297.2928571,297.3928571,27.8,21.1,299.0,295.5,4.985714286,2.214285714,13.88571429,292.41,74.25571429,-0.15316613462915277,0,0,0,1997-03-05,rainy_season,2.9444389791664403,380.857142835,0,28.0,23.333333333333332,1,Cool,Medium,Low
357,13,0,1997,3,11,12,0.1422935374167987,0.0864,0.1700714,0.1512429,0.0,13.8,14.3,24.35714286,297.1385714,297.35,27.8,21.1,299.3,295.8,5.785714286,2.157142857,13.97714286,292.4957143,75.37285714,-0.26789496065037227,0,0,0,1997-03-12,rainy_season,2.6390573296152584,336.128571468,0,18.0,19.666666666666668,1,Cool,Medium,Low
358,9,0,1997,3,12,19,0.1409,0.12525,0.2582143,0.2533286,0.0,15.2,17.92,24.74285714,297.0785714,297.2214286,28.9,21.1,299.1,296.0,6.585714286,1.9,14.22285714,292.7671429,76.90428571,-0.3596780214673479,0,0,0,1997-03-19,rainy_season,2.302585092994046,376.091428528,0,13.0,13.333333333333334,1,Cool,Medium,Low
359,14,0,1997,3,13,26,0.11245,0.107,0.2076143,0.2154,0.0,1.5,7.0,25.31428571,297.7214286,297.9214286,31.1,20.6,300.6,295.7,8.071428571,3.442857143,14.22714286,292.7585714,74.11857143,-0.24494919544612836,0,0,0,1997-03-26,rainy_season,2.70805020110221,37.971428565,0,9.0,12.0,1,Cool,Low,Low
360,11,0,1997,4,14,2,0.1422935374167987,0.123,0.1983167,0.1916833,0.0,2.9,5.9,25.08571429,297.6928571,297.8571429,29.4,20.6,299.9,295.5,7.457142857,2.685714286,14.23142857,292.7757143,74.20571429,-0.3137864910588601,0,0,0,1997-04-02,dry_season,2.4849066497880004,72.748571441,0,14.0,11.333333333333334,2,Cool,Low,Low
361,11,0,1997,4,15,9,0.0602,0.069825,0.2164286,0.2027714,6.65,0.6,18.73,25.35714286,296.5957143,296.6357143,31.1,21.7,300.7,294.3,5.614285714,2.385714286,13.49285714,291.8428571,74.85,-0.3137864910588601,0,0,0,1997-04-09,dry_season,2.4849066497880004,15.214285716,0,11.0,12.0,2,Cool,Low,Low
362,19,0,1997,4,16,16,0.033075,0.05155,0.2085429,0.2354857,0.0,0.8,7.5,25.9,297.1785714,297.4642857,31.7,20.0,299.6,295.1,7.928571429,2.785714286,13.35,291.6742857,71.55857143,-0.13022036942490886,0,0,0,1997-04-16,dry_season,2.995732273553991,20.72,0,11.0,13.666666666666666,2,Cool,Low,Low
363,10,0,1997,4,17,23,0.0388,0.023,0.2024429,0.2222571,0.0,0.0,16.2,27.67142857,298.8214286,299.05,34.4,21.1,301.7,296.7,9.614285714,3.842857143,15.50142857,294.0985714,75.41714286,-0.336732256263104,0,0,0,1997-04-23,dry_season,2.3978952727983707,0.0,0,19.0,13.333333333333334,2,Moderate,Low,Low
364,8,0,1997,4,18,30,-0.0035,0.007333333,0.1991,0.1928833,5.73,0.5,4.0,27.77142857,299.2042857,299.3857143,33.9,22.8,301.7,296.7,8.271428571,3.457142857,16.17,294.82,76.95285714,-0.3826237866715918,0,0,0,1997-04-30,dry_season,2.1972245773362196,13.885714285,0,10.0,12.333333333333334,2,Moderate,Low,Medium
365,8,0,1997,5,19,7,-0.0597,0.0331,0.1650857,0.1324571,0.0,0.3,1.5,27.92857143,299.35,299.5071429,33.9,23.3,301.1,297.8,8.428571429,2.7,16.07857143,294.7271429,75.87857143,-0.3826237866715918,0,0,0,1997-05-07,dry_season,2.1972245773362196,8.378571429,0,8.0,8.666666666666666,2,Moderate,Low,Low
